property_id,property_name,city,state,site_review_count,site_review_rating
201604121522573173&i=,Vasudha Inn,Dehradun,,,
200701121035528554&i=,The Cedar Grand Hotel & Spa,Shimla,,,
200706082032256846&i=,Ambarish Grand Residency,Guwahati,,,
20160331154407722&i=,Hotel Royal Residency,Mehsana,,,
201411171712408935&i=,Hotel Glacier,Pahalgam,,,
201504161118201607&i=,Woodyvu Stok House,Leh,,,
2015042013250381&i=,Hotel Suraj Grand,Kurnool,,,
201111211052389711&i=,Hotel Monsoon Palace,Guwahati,,,
201512241317127174&i=,Hotel Anand Siddhpur,Mehsana,,,
2.01E+17,Mayur Hotel,NewDelhiAndNCR,,,
2.02E+17,Cameo Homes - South Ex,NewDelhiAndNCR,,,
2.02E+16,Hotel Airport Land,NewDelhiAndNCR,,,
2.02E+17,Vivanta By Taj Dwarka,NewDelhiAndNCR,,,
2.01E+17,Soulvaas Corporate Regency,NewDelhiAndNCR,,,
2.01E+17,The Ashok,NewDelhiAndNCR,,,
2.02E+17,Daffodils GreenWood City,NewDelhiAndNCR,,,
2.02E+16,Comfort BnB,NewDelhiAndNCR,,,
2.01E+15,Amara Hotel,NewDelhiAndNCR,,,
2.02E+17,Hotel Marks,NewDelhiAndNCR,,,
2.02E+17,FabHotel New Friends Colony,NewDelhiAndNCR,,,
2.02E+17,Hotel Relax Inn,NewDelhiAndNCR,,,
2.01E+17,The Garden Village - An Eco Art Resort,NewDelhiAndNCR,,,
2.01E+17,Lords Inn,NewDelhiAndNCR,,,
2.02E+17,Hotel Krish Baga Goa,Goa,,,
2.01E+16,The Metropolitan Hotel & Spa,NewDelhiAndNCR,,,
2.01E+17,Hotel Avtar,NewDelhiAndNCR,,,
2.01E+17,The Ashtan Sarovar Portico,NewDelhiAndNCR,,,
2.01E+17,Hotel Aster Inn,NewDelhiAndNCR,,,
2.02E+17,Ocean Myst Gold,Goa,,,
2.01E+17,Surya Palace Noida,NewDelhiAndNCR,,,
2.01E+17,Hotel Orchid Garden,NewDelhiAndNCR,,,
2.01E+17,Hotel Park Residency,NewDelhiAndNCR,,,
2.01E+17,Spb 87,NewDelhiAndNCR,,,
2.02E+17,Silver Palm Goa,Goa,,,
2.02E+15,Hotel Africa Avenue-South Delhi,NewDelhiAndNCR,,,
2.02E+17,Rising Wave Holiday home,Goa,,,
2.02E+17,Hotel Kanishka Palace,NewDelhiAndNCR,,,
2.01E+17,Fortune Inn Grazia,NewDelhiAndNCR,,,
2.01E+17,Villa Guest House Gurgaon,NewDelhiAndNCR,,,
2.01E+17,Orange Pie - noida,NewDelhiAndNCR,,,
2.01E+17,Hotel Atithi Palace,NewDelhiAndNCR,,,
2.01E+17,Hotel Mandakini Palace,NewDelhiAndNCR,,,
2.01E+17,Shri Drona Hotel,NewDelhiAndNCR,,,
2.01E+17,Gokul Residency,NewDelhiAndNCR,,,
2.02E+17,SoulVaas Prime Plaza,NewDelhiAndNCR,,,
2.01E+16,Palm D'or,NewDelhiAndNCR,,,
2.01E+17,Citi Continental,NewDelhiAndNCR,,,
2.01E+16,Hotel Kehar Palace,NewDelhiAndNCR,,,
2.01E+17,Hotel Traditional Inn,NewDelhiAndNCR,,,
2.02E+17,"Metrolink Cyber City, Gurgaon",NewDelhiAndNCR,,,
2.01E+17,Kartik Inn,NewDelhiAndNCR,,,
2.02E+17,Vivenda Dos Palhacos,Goa,,,
2.02E+17,At Home B and B Miramar,Goa,,,
2.02E+17,Deluxe Holiday home,Goa,,,
2.01E+17,Hotel Gold Inn,NewDelhiAndNCR,,,
2.01E+17,Hotel Anand Lok Inn Mahipalpur,NewDelhiAndNCR,,,
2.01E+17,Hotel Delhi Heights,NewDelhiAndNCR,,,
2.02E+17,SMART VIEW HOTELS AND RESORTS,NewDelhiAndNCR,,,
2.01E+17,Sehej Inn,NewDelhiAndNCR,,,
2.01E+17,Hotel Signature Grand,NewDelhiAndNCR,,,
2.01E+15,Heritage Village Resort & Spa Manesar,NewDelhiAndNCR,,,
2.01E+17,Hotel Shyama International,NewDelhiAndNCR,,,
2.01E+17,Sona Hospitality PVT LTD,NewDelhiAndNCR,,,
2.02E+17,Beyond Hospitality,NewDelhiAndNCR,,,
2.01E+17,Hotel Woodland Deluxe,NewDelhiAndNCR,,,
2.02E+17,Hotel Viva Baga,Goa,,,
2.02E+17,La Residence,NewDelhiAndNCR,,,
2.01E+17,Hotel Le Roi,NewDelhiAndNCR,,,
2.02E+17,Palolem Garden Estate Service Apartments,Goa,,,
2.01E+17,Hotel Alka Premier,NewDelhiAndNCR,,,
2.02E+17,Siesta Hermitage,NewDelhiAndNCR,,,
2.01E+17,Taj Mahal Hotel,NewDelhiAndNCR,,,
2.02E+17,Hotel Suhas Calangute,Goa,,,
2.01E+17,Rockland Hotel - C R Park,NewDelhiAndNCR,,,
2.02E+17,Hotel Payal New Delhi,NewDelhiAndNCR,,,
2.02E+17,Super 51 STAR Palace Karol Bagh,NewDelhiAndNCR,,,
2.02E+17,Saroj Villa,NewDelhiAndNCR,,,
2.01E+17,Habitare Residency,NewDelhiAndNCR,,,
2.02E+16,Sapna Meadows Goa,Goa,,,
2.01E+17,JP Inn,NewDelhiAndNCR,,,
2.01E+17,Hotel The R Blues,NewDelhiAndNCR,,,
2.01E+17,Hotel Jeniffer Inn,NewDelhiAndNCR,,,
2.02E+17,Sai Raj Guest House,Goa,,,
2.01E+17,Ginger Hotel - Faridabad,NewDelhiAndNCR,,,
2.01E+17,Park Inn by Radisson Gurgaon Bilaspur,NewDelhiAndNCR,,,
2.01E+17,Hotel Vishesh (Kirti Nagar),NewDelhiAndNCR,,,
2.01E+17,Park Plaza- Noida,NewDelhiAndNCR,,,
2.01E+17,Avalon Courtyard Residences And Suites,NewDelhiAndNCR,,,
2.02E+17,Begonia Guest House,NewDelhiAndNCR,,,
2.02E+17,Sarai Noida,NewDelhiAndNCR,,,
2.01E+17,Hotel Ramhan Palace - Mahipalpur,NewDelhiAndNCR,,,
2.01E+17,Hotel All Iz Well,NewDelhiAndNCR,,,
2.01E+17,Radisson Blu Plaza Delhi,NewDelhiAndNCR,,,
2.01E+17,The Clover,NewDelhiAndNCR,,,
2.01E+16,Hotel Jageer Palace,NewDelhiAndNCR,,,
2.01E+17,Best Western Skycity Hotel,NewDelhiAndNCR,,,
2.01E+17,Romanzza Inn,NewDelhiAndNCR,,,
2.01E+17,Hotel C Park-Inn,NewDelhiAndNCR,,,
2.01E+17,pearl plaza Hotel,NewDelhiAndNCR,,,
2.01E+17,"Red Fox Hotel, Delhi Airport",NewDelhiAndNCR,,,
2.01E+17,Indee Home,NewDelhiAndNCR,,,
2.01E+17,Jivitesh-A Boutique Hotel,NewDelhiAndNCR,,,
2.01E+17,Pacific inn resort Sohna road Gurgaon,NewDelhiAndNCR,,,
2.01E+17,Hotel Arpit Palace,NewDelhiAndNCR,,,
2.01E+17,Trident Udaipur,Udaipur,Rajasthan,,
2.02E+17,Vibrant Pride,Hyderabad,Telangana,,
2.01E+17,Hotel Ishwar Palace,Udaipur,Rajasthan,,
2.01E+17,Pearl Royal International Hotels and Resorts Pvt Ltd,Thodupuzha,Kerala,,
2.02E+17,Blue Diamond,Kasol,Himachal Pradesh,,
2.02E+16,111006734 Anurag Test Hotel,ManzDoNotBook,Gujarat,,
2.01E+17,Hotel Deep Palace,Udaipur,Rajasthan,,
2.01E+17,Citrus,Chennai,Tamilnadu,,
2.01E+17,The Mountbatten Lodge,Udaipur,,,
2.01E+16,R I E Heritage Group of Houseboats,Srinagar,Jammu and Kashmir,,
2.02E+17,111007689 Ayushi Test Hotel,ManzDoNotBook,Gujarat,,
2.01E+17,Shanti Rest House,Varanasi,UP,,
2.02E+17,Hotel Lal Baag Inn,Raipur,RAIPUR,,
2.01E+17,Hotel Basant Residency,Udaipur,Rajasthan,,
2.02E+16,Trans Himalaya,Manali,,,
2.01E+17,Sakthi Abirami Guest House,Chennai,Tamil Nadu,,
2.01E+17,Hotel Broadway,Udaipur,Rajasthan,,
2.01E+17,Swapnatheeram homestay,Thodupuzha,,,
2.02E+17,Red Fort Heritage - TBD,Jaipur,Rajasthan,,
2.01E+17,Hotel Vishnupriya,Udaipur,Rajasthan,,
2.02E+17,Whistling Pines Resorts and Spa,Manali,Himachal Pradesh,,
2.01E+16,Hotel Arif Castles,Lucknow,Uttar Pradesh,,
2.01E+17,Hotel Bharath Muvattupuzha,Thodupuzha,Kerala,,
2.01E+17,Hotel Geetanjali,Udaipur,Rajasthan,,
2.01E+17,Vettoms Mountain Valley Resort,Thodupuzha,Kerala,,
2.01E+17,Vettoms Lake View Resort,Thodupuzha,Idukki,,
2.01E+17,Golden Cafe,Chennai,Tamilnadu,,
2.02E+17,Sicilia Hotel,Thodupuzha,,,
2.02E+17,Good day Test Hotel,ManzDoNotBook,Gujarat,,
2.02E+16,The Cottage Nigeen,Srinagar,,,
2.01E+17,Sai Krishna River View Inn,Rajahmundry,,,
2.01E+17,IPRASS Service Apartment Kalyani Nagar 1,Pune,Maharasthra,,
2.01E+16,Alcove Service Apartments Harrington Road  No 99,Chennai,Tamil Nadu,,
2.02E+17,Hotel Relax Inn,Udaipur,Rajasthan,,
2.01E+17,Sunil krishna Hotel,Tirupati,Andhra Pradesh,,
2.02E+17,Hotel Jagapathi international,Vijaywada,,,
2.02E+17,Hotel King Mansion,Udaipur,rajasthan,,
2.01E+17,Hotel Southern,New Delhi And NCR,New Delhi,,
2.01E+17,Alhamra,Srinagar,Jammu and Kashmir,,
2.01E+17,Dom Pedros Haven,Goa,Goa,,
2.02E+17,Stay Simple Hotel King Palace,Jaipur,Rajasthan,,
2.02E+17,Hotel Golden Way,Vijaywada,ANDHRA PRADESH,,
2.01E+17,Hotel Surya International,Manali,Himachal Pradesh,,
2.01E+17,Jasminn by Mango Hotels,Goa,Goa,,
2.02E+17,Hotel Popular,Amritsar,Punjab,,
2.01E+17,Hotel Harsh Paradise,Jaipur,Rajatshan,,
2.02E+17,Dreamhome Serviced Apartments,Surat,Gujarat,,
2.01E+17,The Zuri Whitefield Bengaluru,Bangalore,Karnataka,,
2.02E+17,Hotel Cibori Gold,Manali,HP,,
2.01E+17,Grannys Inn,Varanasi,Uttar Pradesh,,
2.02E+17,Marriott Suites Pune,Pune,Maharashtra,,
2.01E+17,Vijayshree Resort & Heritage Village,Hampi,Karnataka,,
2.01E+17,Assi Guest House,Varanasi,UP,,
2.02E+17,Baggi Tilgan,Manali,,,
2.01E+17,Annapara Home Stay,Wayanad,kerala,,
2.01E+17,Hotel  Diana Palace,Jaipur,Rajasthan,,
2.01E+17,Hotel Rockland,Jaipur,Rajasthan,,
2.01E+17,Mahal Khandela,Jaipur,Rajasthan,,
2.02E+17,Samridhi Service Apartment,Bangalore,,,
2.01E+17,Hotel Soni Space,Jaipur,Rajasthan,,
2.02E+17,Ascott Serviced Apartments,Bangalore,Karnataka,,
2.02E+17,Trusted Stay HAL,Bangalore,Karnataka,,
2.02E+17,Siesta Sereno 452,Bangalore,Karnataka,,
2.01E+17,The Gold Palace & Resorts,Jaipur,Rajasthan,,
2.01E+17,New Golden Residency - Madiwala,Bangalore,Karnataka,,
2.02E+17,Boulevard Residence,Bangalore,Karnataka,,
2.01E+17,Corporate Regency,Jaipur,Rajasthan,,
2.01E+17,Hotel C M Regency,Jaipur,Rajasthan,,
2.02E+17,Hotel Sairam Residency,Bangalore,Karnataka,,
2.01E+15,Kaitlyns Hospitality,Bangalore,Karnataka,,
2.01E+17,Rambagh Palace,Jaipur,Rajasthan,,
2.01E+17,Shreyas Residency,Bangalore,,,
2.01E+17,FabHotel Royal CM Bani Park,Jaipur,Rajasthan,,
2.02E+17,Hotel Sharada,Bangalore,Karnataka,,
2.01E+17,Emirates Suites,Bangalore,Karnataka,,
2.01E+17,Pink Pearl Hotel-Unit of Chokhi Dhani Group,Jaipur,Rajasthan,,
2.01E+17,Hotel Sea Pearl,Bangalore,Karnataka,,
2.02E+17,Sunil Residency,Bangalore,Karnatak,,
2.02E+17,Oriental Suites,Bangalore,Karnataka,,
2.02E+16,The Tavern,Bangalore,Karnataka,,
2.01E+17,Mango Hotel,Jaipur,Rajasthan,,
2.02E+17,The Splendour Park,Bangalore,Karnataka,,
2.02E+17,Vijayadri Imperial,Bangalore,,,
2.02E+17,Park inn Domlur,Bangalore,,,
2.01E+17,The Heritage Palace,Jaipur,Jaipur,,
2.02E+17,TrustedStay Bannerghatta Road Service Appartment,Bangalore,,,
2.02E+17,Imera Spa And Resort,Bangalore,Bangalore,,
2.01E+17,Rajputana Haveli,Jaipur,Rajasthan,,
2.01E+17,Rainbow Hospitality - Geese Haven Holiday Home and Farm,Bangalore,Karnataka,,
2.01E+17,Compact Stately Home,Bangalore,Karnataka,,
2.02E+17,Zone by The Park Jaipur,Jaipur,Rajasthan,,
2.01E+17,Maan's Heritage,Jaipur,Rajasthan,,
2.01E+16,Kk Royal Hotel & Convention Centre,Jaipur,Rajasthan,,
2.01E+17,Hotel Welcome Residence,Jaipur,Rajasthan,,
2.02E+17,Everest Comforts,Bangalore,Karnataka,,
2.01E+17,Compact Panache,Bangalore,Karnataka,,
2.01E+17,Narain Niwas Palace Hotel,Jaipur,Rajasthan,,
2.02E+17,Silicon Hearth - Marathahalli,Bangalore,KARNATAKA,,
2.01E+17,Fairmont Jaipur,Jaipur,Rajasthan,,
2.01E+17,Hotel New City Inn,Jaipur,Rajasthan,,
2.01E+17,Hotel Shri laxmi Palace,Jaipur,Rajasthan,,
2.01E+17,Discovery Village Nandi Foot Hills,Bangalore,Karnataka,,
2.01E+17,Morritt Farms,Bangalore,Karnataka,,
2.01E+17,JW Marriott Bengaluru,Bangalore,Karnataka,,
2.02E+16,Molark Service Apartment,Bangalore,Karnataka,,
2.01E+17,Mathyoo Residential Suites,Bangalore,Karnataka,,
2.01E+16,Siddharth Palace,Jaipur,Rajasthan,,
2.01E+17,Radisson Blu Jaipur,Jaipur,Rajasthan,,
2.01E+17,RDs Nature Retreat,Bangalore,Karnataka,,
2.02E+17,Saiacs Convention Resort,Bangalore,Karnataka,,
2.01E+17,Apano Rajasthan Holiday Resort,Jaipur,Rajasthan,,
2.01E+17,The Waves Service Apartment,Bangalore,Karnataka,,
2.01E+17,Hotel Lords Plaza,Jaipur,Rajasthan,,
2.01E+17,V Square Service Apartment,Chennai,TamilNadu,,
2.01E+16,Taj Savoy Hotel,Ooty,Tamil Nadu,,
2.01E+17,Southern Residency OMR SIPCOT,Chennai,TamilNadu,,
2.01E+17,Sai Moreshwar Resort,Lonavala And Khandala,Maharashtra,,
2.01E+17,Rainbow Hospitality MOUNT PLEASANT ROAD,Ooty,tamil nadu,,
2.02E+17,Nu Luxury Service Apartment,Chennai,tamilnadu,,
2.01E+17,Rainbow Cottages,Ooty,tamil nadu,,
2.02E+17,Wild Planet,Ooty,Tamil Nadu,,
2.01E+17,Hotel Sun Park,Chennai,TamilNadu,,
2.02E+17,Hotel Maharajas,Ooty,tamil nadu,,
2.02E+17,Master Piece Service Apartment,Chennai,tamil nadu,,
2.01E+17,Orchard Resort,Lonavala And Khandala,Maharashtra,,
2.01E+17,9 Trees,Jaipur,Rajasthan,,
2.01E+17,Utsav Niwas,Jaipur,Rajasthan,,
2.02E+17,The Premium By World Choice,Chennai,Tamil Nadu,,
2.01E+17,The Comfort Guest House,Jaipur,Rajasthan,,
2.01E+17,The Residency Towers,Chennai,Tamil Nadu,,
2.01E+17,GLM Meridian,Chennai,Tamil Nadu,,
2.01E+17,Chennai Le Palace,Chennai,Tamil Nadu,,
2.01E+17,Shekhawati Hotel,Jaipur,Rajasthan,,
2.01E+17,Hotel Silver Oak Annexe,Ooty,Tamil Nadu,,
2.02E+17,Selva Ganapathies Nest,Ooty,Tamilnadu,,
2.01E+17,"Nakshatra Serviced Apartment, Chrompet",Chennai,Tamil Nadu,,
2.02E+17,Nithra Guest house,Chennai,Tamil Nadu,,
2.01E+17,Alcove Service Apartments T Nagar Block 2,Chennai,Tamilnadu,,
2.01E+16,Mannat Residency Inn,Jaipur,Jaipur,,
2.01E+17,"Vivanta By Taj - Fisherman's Cove, Chennai",Chennai,Tamil Nadu,,
2.01E+17,Desanthosh Residency,Ooty,Tamil Nadu,,
2.01E+17,Amrita Inn,Chennai,Tamilnadu,,
2.01E+17,SK Hotel,Jaipur,Rajasthan,,
2.01E+17,The Grand Marena,Chennai,Tamil Nadu,,
2.02E+17,The Blue Lagoon Resort,Lonavala And Khandala,Maharashtra,,
2.01E+17,Aurora Light Residency,Ooty,,,
2.02E+17,Hotel Jai Shree Palace,Jaipur,Rajasthan,,
2.02E+17,AVM Comforts Ramapuram,Chennai,,,
2.02E+17,The Quiet Peace Villa,Ooty,Tamilnadu,,
2.01E+17,Harrisons,Chennai,Tamilnadu,,
2.01E+17,"Lemon Tree Hotel, Shimona, Chennai",Chennai,Tamil Nadu,,
2.02E+17,Hotel Felicity Inn Green Peace By Sky Stays,Chennai,Tamil Nadu,,
2.01E+17,Hotel Ekaana Cottage,Chennai,Tamil Nadu,,
2.02E+17,Executive Comfort UNA Xpress OMR,Chennai,Tamil Nadu,,
2.02E+17,Purplepatch Hotel,Chennai,TamilNadu,,
2.01E+17,Neelkanth Hotel,Yamunanagar,,,
2.01E+17,Royal Kourt Hotel,WeekendGetawaysAroundPune,,,
2.01E+16,Hotel Landmark,Yelagiri,,,
2.01E+17,Palash Inn,Yavatmal,,,
2.01E+17,Hotel Kohinoor Plaza,WeekendGetawaysAroundPune,,,
2.01E+17,Reeva Suites,WeekendGetawaysAroundMumbai,,,
2.01E+17,Paradise For You,WeekendGetawaysAroundPune,,,
2.01E+17,Royal Resorts,Yercaud,,,
2.01E+17,Park Central Comfort-E-Suites,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Sai Bansi,WeekendGetawaysAroundMumbai,,,
2.01E+17,Rainbow Hospitality Gowri Estate,Yercaud,,,
2.01E+17,Stonewater Eco Resort,WeekendGetawaysAroundPune,,,
2.02E+17,La Flora Paradise Residency,Yercaud,,,
2.01E+17,GRT Nature Trails- Sky Rocca,Yercaud,,,
2.01E+16,Hotel Satyaheera,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Mandai palace,WeekendGetawaysAroundPune,,,
2.01E+16,Veersai Hotel,WeekendGetawaysAroundMumbai,,,
2.01E+17,Dom Pedros Haven,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel City Heart,WeekendGetawaysAroundPune,,,
2.01E+17,"Keys Hotel, Pimpri",WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Saish,WeekendGetawaysAroundMumbai,,,
2.01E+17,The Adarsh Hotel,WeekendGetawaysAroundPune,,,
2.01E+17,Shraddha Sarovar Portico,WeekendGetawaysAroundPune,,,
2.01E+17,VRJ Residency,Yelagiri,,,
2.01E+17,Wellington Hill Resort,Yercaud,,,
2.02E+17,GVS Residency,Yanam,,,
2.01E+17,Hotel Netra Sai,WeekendGetawaysAroundPune,,,
2.01E+17,The Red Mud Chalet,WestSikkim,,,
2.01E+17,Hotel Mapple Adhwryou,WeekendGetawaysAroundMumbai,,,
2.01E+17,VITS Hotel,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Krishna Inn,WeekendGetawaysAroundPune,,,
2.02E+16,Seven Seas,Yamunanagar,,,
2.01E+17,Hotel Reeva Regency,WeekendGetawaysAroundPune,,,
2.02E+17,Hotel Rautel,Yamnotri,,,
2.01E+17,Hotel Sagar Plaza,WeekendGetawaysAroundPune,,,
2.01E+17,Classic Cottages,Yercaud,,,
2.01E+17,Hotel Aristro,WeekendGetawaysAroundMumbai,,,
2.02E+17,Hotel Dreams Paradise,Yercaud,,,
2.01E+17,HOTEL GOLCHA,Yamunanagar,,,
2.01E+17,Estrela Do Mar Beach Resort,WeekendGetawaysAroundPune,,,
2.02E+17,Hotel Gulab Paradise,WeekendGetawaysAroundMumbai,,,
2.01E+17,"Lemon Tree Hotel, Hinjawadi, Pune",WeekendGetawaysAroundMumbai,,,
2.02E+17,Mandarin Village Resort,WestSikkim,,,
2.01E+17,The Centurion Hotel,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Aristro,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Pushpak Regency,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Omsai International,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel AGC,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Dreamland,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel KC Yercaud,Yercaud,,,
2.01E+17,The O Hotel,WeekendGetawaysAroundPune,,,
2.02E+17,"Yercaud - Rock Perch, A Ste...",Yercaud,,,
2.01E+16,Hotel Silver Inn,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Silver Holiday Cottages,Yercaud,,,
2.01E+17,Trupti Restaurant and Bar and Ganesh Residency,Yavatmal,,,
2.01E+17,The Zuri White Sands Goa Resort & Casino,WeekendGetawaysAroundPune,,,
2.01E+17,Royal Kourt Hotel,WeekendGetawaysAroundMumbai,,,
2.02E+16,Hotel Formule1 Pune Pimpri,WeekendGetawaysAroundMumbai,,,
2.01E+17,The Gentleman,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Sai Leela,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Sri Silver Inn,Yercaud,,,
2.01E+17,Vihal Estancia,Yercaud,,,
2.01E+17,VITS Hotel,WeekendGetawaysAroundPune,,,
2.01E+17,The O Hotel,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Kumararraja Palace,Yelagiri,,,
2.01E+17,Hotel Dreamland,WeekendGetawaysAroundPune,,,
2.01E+17,The Green Berry Resort,Yercaud,,,
2.01E+17,Stonewater Eco Resort,WeekendGetawaysAroundMumbai,,,
2.01E+17,Grand Exotica Business Hotel,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Royal Palace,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel City Pride,Yavatmal,,,
2.01E+17,Deltin Suites,WeekendGetawaysAroundPune,,,
2.01E+17,Dom Pedros Haven,WeekendGetawaysAroundPune,,,
2.01E+17,Aurora Towers,WeekendGetawaysAroundMumbai,,,
2.01E+17,Bridhavan Homestay,Yercaud,,,
2.01E+17,Hotel Lalaji's Executive,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Sai Leela,WeekendGetawaysAroundMumbai,,,
2.01E+17,"Lemon Tree Hotel, Aurangabad",WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Pushpak Regency,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Nigress - Emarald Dove,Yelagiri,,,
2.02E+17,Hotel Holiday Homes,Yercaud,,,
2.01E+16,Green Fort Inn yercaud,Yercaud,,,
2.01E+17,Hotel Darshan Executive,WeekendGetawaysAroundMumbai,,,
2.01E+17,Hotel Atithi Niwas,Yamnotri,,,
2.01E+17,"Lemon Tree Hotel, Aurangabad",WeekendGetawaysAroundMumbai,,,
2.01E+17,Sapphire Hotel,Yamunanagar,,,
2.01E+17,Hotel Chulyang,WestSikkim,,,
2.02E+17,Leisure Vacations Cloud9 Resort,Yelagiri,,,
2.01E+17,Hilton Hill Resort,Yercaud,,,
2.01E+17,Hotel Blue Pine,Ziro,,,
2.02E+17,Peters Park,Yelagiri,,,
2.01E+17,Tilakam Nest,Yercaud,,,
2.02E+17,"Golden Tree,Goradias",WeekendGetawaysAroundPune,,,
2.02E+17,Bison Woods,Yercaud,,,
2.01E+16,The Meadows Resort,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Sai Bansi,WeekendGetawaysAroundPune,,,
2.01E+17,Hotel Green Dlx,Agra,,,
2.01E+17,Hotel Imperial House,Allahabad,,,
2.01E+17,Hotel Pentas,Agra,,,
2.02E+15,Hotel Indradeep Executive Lodging,Aurangabad,,,
2.01E+16,Sea Princess Beach Resort,Andaman,,,
2.02E+17,Seasons pondicherry,Pondicherry,,,
2.01E+17,Hotel Plaza Inn,Ajmer,,,
2.01E+17,The Metro Park Hotel,Ahmedabad,,,
2.01E+17,Indian Homestay Agra,Agra,,,
2.01E+17,Holiday Inn vihar,ArakuValley,,,
2.02E+17,Vaikunth Dham Guest House,Badrinath,,,
2.01E+17,Hotel CJ International,Amritsar,,,
2.01E+17,Excel Executive Hotel,Amravati,,,
2.02E+17,Hotel The Royal Plaza,Ahmedabad,,,
2.02E+17,esparan heritage,Pondicherry,,,
2.01E+17,Hotel Bhumi,AbuRoad,,,
2.01E+17,Sea View Hotel,Alibagh,,,
2.02E+16,Hotel Harsh Palace,Bahraich,,,
2.02E+17,Sharda Homestay,Ajmer,,,
2.02E+17,Taj Haveli,Agra,,,
2.01E+17,Mayur Tourist Complex,Agra,,,
2.01E+16,Hotel Paradise,Ahmedabad,,,
2.02E+17,Hotel Ashirvad Gold,Ahmedabad,,,
2.02E+16,Bandhavgarh 365,Bandhavgarh,,,
2.01E+17,Hotel Sennite,Abohar,,,
2.01E+17,Sheela Inn,Agra,,,
2.01E+16,Shantikunja,Aritar,,,
2.01E+17,Raj Residency,Pondicherry,,,
2.01E+17,Sun City Resort - Unit of Rose Valley,Andaman,,,
2.02E+17,HOTEL UBEROI ANAND,Bareilley,,,
2.01E+16,Rohan Raj Guest House,Akola,,,
2.02E+17,Hotel Uma,Agra,,,
2.01E+17,Pournami House Boats,Allepey,,,
2.02E+17,SAMRAT HOTEL BARKOT,Barkot,,,
2.01E+17,BHASIN LODGE,Agra,,,
2.01E+17,Hotel Heritage Lodge,AnandpurSahib,,,
2.01E+16,Radisson Blu Agra Taj East Gate,Agra,,,
2.02E+17,HOTEL SUNRISE PALACE,Ambaji,,,
2.01E+17,DR Residency,Agra,,,
2.02E+16,Himadri Guest House,Almora,,,
2.01E+17,Hotel Eden,Ahmedabad,,,
2.01E+17,Hotel Girnar,Aurangabad,,,
2.01E+17,Hotel Shikhar,Almora,,,
2.02E+17,HOTEL CHUTTI,Bakkhali,,,
2.01E+17,Motel Akash,Ambala,,,
2.01E+17,Hotel Dev Corporate,Ahmedabad,,,
2.01E+17,Hotel Holy City,Amritsar,,,
2.01E+17,Hotel Sukhman International,Amritsar,,,
2.01E+17,Hotel Mansingh Palace,Agra,,,
2.02E+17,Hotel Sunland,Baramati,,,
2.01E+17,Hotel Le Golden,Amritsar,,,
2.01E+16,Club Kensville Golf Resort (45 KM Away From Ahmedabad),Ahmedabad,,,
2.01E+17,Safar Retreat,Anand,,,
2.01E+17,Hotel Majha,Amritsar,,,
2.01E+17,Aaram Orchard,Ahmedabad,,,
2.01E+17,Sun Glow Resorts,Alibagh,,,
2.01E+17,Hotel Neelkanth Sahara,Ahmedabad,,,
2.01E+17,Hotel Mookambika Deluxe,Badami,,,
2.02E+17,1589 Royal Heritage - 20 Km away from Ajmer,Ajmer,,,
2.01E+17,Chirag Executive,Alibagh,,,
2.01E+17,Hotel Surguru,Pondicherry,,,
2.01E+16,Hotel New Samrat,Aurangabad,,,
2.01E+17,Hotel Regency,Aizawl,,,
2.02E+17,Riverine Cruises,Allepey,,,
2.02E+17,LLOYD RESIDENCY,Allepey,,,
2.01E+17,Aranyak Resort,Bandhavgarh,,,
2.01E+17,Vasundhara Sarovar Premiere,Allepey,,,
2.01E+17,UNA Smart Radiant Plaza,Barnala,,,
2.02E+17,Hotel Aishwarya Palace,Ahmednagar,,,
2.02E+17,Rohini Service Apartment,Ahmedabad,,,
2.02E+17,THARAVAD VILLA,Allepey,,,
2.01E+17,Platinum Inn,Allahabad,,,
2.01E+17,Hotel Silver Plaza,Ahmedabad,,,
2.02E+17,Hotel Sanket,Ahmednagar,,,
2.01E+17,Sri Sabthagiri,Pondicherry,,,
2.01E+17,Hotel Comfort Inn,Baddi,,,
2.01E+17,Hotel Bhagwati Palace Almora,Almora,,,
